2.798642893573213186e+01,2.580000000000000071e+01
3.079038054042043981e+01,2.869999999999999929e+01
2.631001537387980704e+01,2.010000000000000142e+01
3.699009022375274469e+01,2.819999999999999929e+01
2.560442105777750044e+01,3.239999999999999858e+01
3.262459946000144839e+01,3.839999999999999858e+01
3.111764793871542167e+01,2.419999999999999929e+01
3.570678890621458379e+01,4.079999999999999716e+01
2.913545819518986946e+01,4.350000000000000000e+01
2.708692636588267533e+01,3.080000000000000071e+01
3.233787030946611907e+01,3.770000000000000284e+01
2.796319142705932492e+01,2.469999999999999929e+01
2.934906114659359488e+01,3.239999999999999858e+01
3.016372655838471317e+01,3.460000000000000142e+01
2.830024893531032149e+01,2.469999999999999929e+01
3.256299477171732093e+01,2.739999999999999858e+01
3.086227109691640180e+01,3.450000000000000000e+01
2.720419411882431504e+01,2.619999999999999929e+01
3.089574635477170617e+01,2.750000000000000000e+01
2.748776928158928357e+01,2.589999999999999858e+01
3.324723645240721481e+01,3.119999999999999929e+01
2.872050289112101851e+01,2.880000000000000071e+01
2.961478180309855901e+01,3.160000000000000142e+01
3.538135842476329884e+01,4.089999999999999858e+01
2.851607994110650424e+01,1.950000000000000000e+01
3.071518445793486052e+01,2.930000000000000071e+01
2.897053273640961990e+01,3.429999999999999716e+01
3.473216273221541428e+01,2.950000000000000000e+01
2.223830606500751372e+01,2.800000000000000000e+01
3.106036536635552281e+01,2.760000000000000142e+01
3.374739874702007114e+01,3.939999999999999858e+01
3.601521059343075848e+01,2.339999999999999858e+01
3.554769833690397007e+01,3.779999999999999716e+01
3.787972508200275001e+01,2.830000000000000071e+01
2.817789567739357892e+01,2.639999999999999858e+01
2.753743976963276552e+01,2.519999999999999929e+01
2.945565941375690855e+01,3.379999999999999716e+01
3.217892035332316425e+01,3.410000000000000142e+01
2.735864951158708891e+01,2.680000000000000071e+01
2.962905169527984128e+01,3.420000000000000284e+01
3.508817103191803000e+01,3.870000000000000284e+01
2.893884293785146866e+01,2.180000000000000071e+01
3.449208749924913775e+01,3.889999999999999858e+01
3.319887782478581073e+01,3.900000000000000000e+01
3.499741687430602610e+01,3.420000000000000284e+01
3.285262067461655988e+01,2.769999999999999929e+01
4.006150844775698516e+01,4.289999999999999858e+01
4.153383025633839054e+01,3.760000000000000142e+01
3.893762813449318116e+01,3.789999999999999858e+01
3.424548385041888565e+01,3.370000000000000284e+01
3.200584758192828616e+01,3.479999999999999716e+01
3.632337588142541307e+01,3.250000000000000000e+01
3.442471408037671665e+01,2.750000000000000000e+01
3.032543232399078192e+01,3.400000000000000000e+01
3.396942323033506739e+01,3.089999999999999858e+01
3.392675905893072041e+01,3.360000000000000142e+01
2.733178198652444735e+01,2.539999999999999858e+01
3.226517436075005207e+01,3.550000000000000000e+01
3.487913167922964419e+01,5.729999999999999716e+01
3.027523560531997759e+01,3.560000000000000142e+01
3.577266754526881698e+01,3.089999999999999858e+01
3.613269852007191218e+01,2.480000000000000071e+01
2.610384832067080296e+01,3.529999999999999716e+01
3.030312718759466861e+01,3.600000000000000000e+01
2.886519862246410284e+01,2.419999999999999929e+01
2.649029403615799794e+01,2.419999999999999929e+01
3.646457763848186318e+01,4.960000000000000142e+01
2.953163032823837142e+01,4.460000000000000142e+01
3.351651018082275613e+01,3.229999999999999716e+01
3.193976724663579958e+01,0.000000000000000000e+00
3.184239432953415871e+01,3.320000000000000284e+01
2.841227811052630869e+01,2.310000000000000142e+01
2.728951140852471013e+01,2.830000000000000071e+01
3.242066561978677441e+01,2.410000000000000142e+01
3.788040127979563465e+01,4.610000000000000142e+01
3.041066043726958057e+01,2.460000000000000142e+01
3.883492417953203812e+01,4.229999999999999716e+01
3.166640366468849876e+01,3.910000000000000142e+01
3.699120724284343709e+01,3.850000000000000000e+01
2.612329996242661068e+01,2.350000000000000000e+01
3.813783764838635904e+01,3.039999999999999858e+01
3.613583973142571182e+01,2.989999999999999858e+01
2.139898670449672835e+01,2.500000000000000000e+01
3.207191496317572899e+01,3.450000000000000000e+01
2.945189305589599371e+01,4.450000000000000000e+01
3.162446406910454755e+01,3.589999999999999858e+01
3.626576032489024470e+01,2.760000000000000142e+01
3.872833447460222089e+01,3.500000000000000000e+01
2.345876031122896421e+01,3.850000000000000000e+01
3.011158222208273827e+01,2.839999999999999858e+01
3.032475553899435994e+01,3.979999999999999716e+01
2.700779735629539147e+01,0.000000000000000000e+00
2.881649864182560350e+01,3.439999999999999858e+01
3.552537190294031433e+01,3.279999999999999716e+01
3.329260847927773881e+01,3.800000000000000000e+01
3.155840012983172471e+01,3.119999999999999929e+01
3.212307782876406748e+01,2.960000000000000142e+01
3.555180482626593630e+01,4.120000000000000284e+01
2.988771073564377190e+01,2.639999999999999858e+01
2.796707056119017665e+01,2.950000000000000000e+01
3.800747107023896376e+01,3.389999999999999858e+01
3.916956152496233301e+01,3.379999999999999716e+01
3.080607209368043087e+01,2.310000000000000142e+01
3.068268646343128125e+01,3.550000000000000000e+01
3.429321341891456854e+01,3.560000000000000142e+01
2.987162533897675232e+01,2.930000000000000071e+01
3.055680124155228228e+01,3.810000000000000142e+01
3.558668849932841027e+01,2.930000000000000071e+01
3.258523989536005416e+01,3.910000000000000142e+01
3.023657311815130200e+01,3.279999999999999716e+01
3.187931921808980107e+01,3.939999999999999858e+01
3.148001906595931132e+01,3.610000000000000142e+01
3.207757551078193359e+01,3.239999999999999858e+01
3.219995490310465414e+01,2.289999999999999858e+01
2.541782512222262369e+01,3.010000000000000142e+01
3.507402038039636949e+01,2.839999999999999858e+01
3.377978447554777119e+01,2.839999999999999858e+01
3.896154760181671861e+01,4.450000000000000000e+01
2.903856923084331498e+01,2.900000000000000000e+01
2.916795479861576368e+01,2.330000000000000071e+01
2.897503152433037599e+01,3.539999999999999858e+01
3.207562821855979251e+01,2.739999999999999858e+01
2.932582008237532634e+01,3.200000000000000000e+01
2.838303559082577721e+01,3.660000000000000142e+01
3.164907324540337896e+01,3.950000000000000000e+01
3.794823486697103476e+01,4.229999999999999716e+01
2.740437198835669719e+01,3.080000000000000071e+01
2.816193203079922469e+01,2.850000000000000000e+01
3.663565971982023228e+01,3.270000000000000284e+01
3.714910308094479774e+01,4.060000000000000142e+01
3.321186584326886759e+01,3.000000000000000000e+01
3.776198479012364828e+01,4.929999999999999716e+01
3.115839836180930078e+01,4.629999999999999716e+01
3.730966962397308606e+01,3.639999999999999858e+01
3.391612991581880010e+01,2.430000000000000071e+01
3.399592185172058123e+01,3.119999999999999929e+01
3.182418539805693314e+01,3.900000000000000000e+01
2.887110357374493574e+01,2.600000000000000000e+01
3.996194600387878637e+01,4.329999999999999716e+01
3.757200153956608091e+01,3.239999999999999858e+01
3.784889473703095319e+01,3.650000000000000000e+01
3.463013894150721939e+01,3.200000000000000000e+01
3.244669191423636079e+01,3.629999999999999716e+01
2.802137202822196471e+01,3.750000000000000000e+01
3.807859743397305863e+01,3.550000000000000000e+01
2.844868015534902028e+01,2.839999999999999858e+01
3.789270914815470093e+01,4.400000000000000000e+01
2.724151127102896908e+01,2.250000000000000000e+01
3.350616769073516821e+01,3.289999999999999858e+01
3.041951828373444755e+01,3.679999999999999716e+01
3.087665733620849906e+01,2.619999999999999929e+01
3.174310699002458591e+01,3.010000000000000142e+01
2.918423839008444887e+01,3.039999999999999858e+01
